N,degree,beta,k,h,success_rate,avg_overhead,min_overhead,q1_overhead,median_overhead,q3_overhead,max_overhead,avg_latency,min_latency,q1_latency,median_latency,q3_latency,max_latency,total_overhead
900000,20,0.5,70,500,0.51,24181.76,258,12383.75,31687.5,35000.0,35000,197.45098039215685,4,84.5,178.0,298.5,456,
900000,20,0.5,70,600,0.59,27945.79,408,13057.75,34928.5,42000.0,42000,260.1864406779661,6,91.0,207.0,412.0,596,
900000,20,0.5,70,700,0.7,28607.32,370,13497.25,30671.5,49000.0,49000,284.35714285714283,6,81.5,290.0,453.5,682,
900000,20,0.5,70,800,0.71,33344.27,397,16272.0,31644.0,56000.0,56000,344.6478873239437,6,172.0,299.0,485.0,778,
900000,20,0.5,80,100,0.12,7497.02,174,8000.0,8000.0,8000.0,8000,48.166666666666664,3,15.25,58.0,62.5,97,
900000,20,0.5,80,200,0.28,13657.75,640,12695.75,16000.0,16000.0,16000,95.92857142857143,8,54.25,105.5,142.25,171,
900000,20,0.5,80,300,0.34,19101.08,438,14431.75,24000.0,24000.0,24000,120.38235294117646,6,57.25,96.5,181.0,291,
900000,20,0.5,80,400,0.5,23422.49,564,14839.75,31647.0,32000.0,32000,186.06,8,90.25,185.0,274.5,392,
900000,20,0.5,80,500,0.61,25328.5,386,13114.5,24255.5,40000.0,40000,199.75409836065575,5,86.0,205.0,280.0,482,
900000,20,0.5,80,600,0.62,29955.07,565,14150.25,30850.0,48000.0,48000,236.70967741935485,8,101.25,214.0,347.0,596,
900000,20,0.5,80,700,0.72,31609.18,1026,14557.5,31730.0,56000.0,56000,277.02777777777777,13,137.0,244.0,413.5,690,
900000,20,0.5,80,800,0.76,33654.37,480,11402.25,33064.0,62725.25,64000,301.3421052631579,6,91.25,248.5,467.0,794,
900000,20,1.0,20,100,0.03,1982.0,1008,2000.0,2000.0,2000.0,2000,70.66666666666667,51,60.5,70.0,80.5,91,
900000,20,1.0,20,200,0.09,3833.93,341,4000.0,4000.0,4000.0,4000,108.22222222222223,18,58.0,108.0,167.0,200,
900000,20,1.0,20,300,0.11,5702.87,248,6000.0,6000.0,6000.0,6000,165.36363636363637,13,69.0,168.0,257.5,299,
900000,20,1.0,20,400,0.19,7062.67,789,8000.0,8000.0,8000.0,8000,153.8421052631579,40,82.5,130.0,197.5,388,
900000,20,1.0,20,500,0.21,9023.13,505,10000.0,10000.0,10000.0,10000,267.95238095238096,26,150.0,271.0,395.0,493,
900000,20,1.0,20,600,0.23,10471.9,720,12000.0,12000.0,12000.0,12000,268.30434782608694,36,134.5,245.0,376.0,588,
900000,20,1.0,20,700,0.26,11903.7,41,13141.25,14000.0,14000.0,14000,297.2692307692308,3,77.5,286.5,496.5,662,
900000,20,1.0,20,800,0.26,14281.77,1261,15711.0,16000.0,16000.0,16000,470.0,64,257.75,499.5,678.0,798,
900000,20,1.0,30,100,0.05,2915.28,224,3000.0,3000.0,3000.0,3000,44.2,8,22.0,27.0,65.0,99,
900000,20,1.0,30,200,0.11,5596.28,247,6000.0,6000.0,6000.0,6000,78.0909090909091,9,55.0,68.0,89.5,197,
900000,20,1.0,30,300,0.17,8237.76,337,9000.0,9000.0,9000.0,9000,151.05882352941177,12,97.0,170.0,214.0,264,
900000,20,1.0,30,400,0.21,10777.25,311,12000.0,12000.0,12000.0,12000,206.38095238095238,11,163.0,214.0,245.0,388,
900000,20,1.0,30,500,0.17,13741.17,321,15000.0,15000.0,15000.0,15000,253.64705882352942,11,145.0,228.0,358.0,496,
900000,20,1.0,30,600,0.29,14918.87,82,14635.5,18000.0,18000.0,18000,246.3448275862069,3,110.0,193.0,421.0,554,
900000,20,1.0,30,700,0.37,17044.38,625,15058.5,21000.0,21000.0,21000,344.05405405405406,21,159.0,334.0,513.0,684,
900000,20,1.0,30,800,0.37,18942.41,950,14431.0,24000.0,24000.0,24000,344.81081081081084,32,118.0,339.0,510.0,774,
900000,20,1.0,40,100,0.09,3809.18,107,4000.0,4000.0,4000.0,4000,47.55555555555556,3,36.0,53.0,65.0,81,
900000,20,1.0,40,200,0.18,7216.12,517,8000.0,8000.0,8000.0,8000,91.61111111111111,13,54.0,97.5,115.75,172,
900000,20,1.0,40,300,0.22,10539.59,445,12000.0,12000.0,12000.0,12000,134.4090909090909,12,74.5,124.5,194.5,297,
900000,20,1.0,40,400,0.24,13677.63,284,16000.0,16000.0,16000.0,16000,158.54166666666666,8,77.75,144.0,216.5,392,
900000,20,1.0,40,500,0.28,17275.38,620,18161.0,20000.0,20000.0,20000,257.25,16,165.0,258.5,398.5,497,
900000,20,1.0,40,600,0.36,18964.73,322,14309.5,24000.0,24000.0,24000,250.77777777777777,9,143.25,210.5,374.25,578,
900000,20,1.0,40,700,0.46,20451.83,89,11269.5,28000.0,28000.0,28000,290.2173913043478,3,119.75,274.5,417.25,652,
900000,20,1.0,40,800,0.5,23423.0,353,13783.0,31419.5,32000.0,32000,371.66,9,182.0,340.5,577.5,771,
900000,20,1.0,50,100,0.15,4653.19,857,5000.0,5000.0,5000.0,5000,54.333333333333336,18,29.5,61.0,72.0,87,
900000,20,1.0,50,200,0.18,9206.42,1630,10000.0,10000.0,10000.0,10000,112.33333333333333,33,62.0,117.5,154.25,194,
900000,20,1.0,50,300,0.25,13057.9,255,14963.5,15000.0,15000.0,15000,145.2,6,81.0,137.0,233.0,298,
900000,20,1.0,50,400,0.33,16193.6,333,12374.25,20000.0,20000.0,20000,169.72727272727272,7,67.0,174.0,222.0,389,
900000,20,1.0,50,500,0.45,18832.64,1043,11214.0,25000.0,25000.0,25000,226.35555555555555,21,94.0,190.0,346.0,499,
900000,20,1.0,50,600,0.49,21899.96,1498,13583.75,30000.0,30000.0,30000,269.85714285714283,30,110.0,251.0,394.0,589,
900000,20,1.0,50,700,0.5,23183.2,51,7802.25,34226.0,35000.0,35000,227.88,2,86.5,152.5,359.0,670,
900000,20,1.0,50,800,0.5,28192.55,404,14262.5,38908.0,40000.0,40000,328.22,9,141.75,285.5,494.75,757,
900000,20,1.0,60,100,0.09,5699.53,197,6000.0,6000.0,6000.0,6000,45.0,4,26.0,44.0,58.0,91,
900000,20,1.0,60,200,0.2,10971.62,974,12000.0,12000.0,12000.0,12000,114.85,17,39.0,138.5,170.5,199,
900000,20,1.0,60,300,0.33,14975.34,674,13263.25,18000.0,18000.0,18000,147.6969696969697,12,62.0,151.0,214.0,300,
900000,20,1.0,60,400,0.34,19889.74,694,16303.0,24000.0,24000.0,24000,198.97058823529412,12,127.75,216.5,272.25,399,
900000,20,1.0,60,500,0.47,21858.42,1435,12383.75,30000.0,30000.0,30000,211.74468085106383,24,99.0,186.0,306.0,495,
900000,20,1.0,60,600,0.48,26105.2,543,15510.75,36000.0,36000.0,36000,257.0,10,76.5,242.0,437.0,594,
900000,20,1.0,60,700,0.47,30549.91,754,16767.0,42000.0,42000.0,42000,294.4468085106383,13,121.5,274.0,451.5,691,
900000,20,1.0,60,800,0.65,30070.24,181,17124.75,32090.0,48000.0,48000,340.73846153846154,4,151.0,308.0,512.0,759,
900000,20,1.0,70,100,0.16,6441.48,400,7000.0,7000.0,7000.0,7000,50.5625,6,9.0,51.5,80.0,100,
900000,20,1.0,70,200,0.3,11512.7,533,9481.5,14000.0,14000.0,14000,82.06666666666666,8,42.0,77.0,103.25,183,
900000,20,1.0,70,300,0.34,17228.88,380,13848.0,21000.0,21000.0,21000,142.05882352941177,6,57.75,165.0,198.25,287,
900000,20,1.0,70,400,0.41,21556.33,400,12481.5,28000.0,28000.0,28000,175.97560975609755,6,98.0,153.0,262.0,388,
900000,20,1.0,70,500,0.46,26087.92,470,16443.25,35000.0,35000.0,35000,223.7173913043478,7,81.5,207.5,363.75,476,
900000,20,1.0,70,600,0.59,28808.15,1036,16539.0,32521.0,42000.0,42000,281.135593220339,15,149.0,248.0,397.0,588,
900000,20,1.0,70,700,0.54,33310.23,217,19184.5,39236.5,49000.0,49000,285.4259259259259,4,96.75,300.0,414.0,654,
900000,20,1.0,70,800,0.64,33672.06,378,14032.0,34702.0,56000.0,56000,302.078125,6,121.0,246.5,483.25,759,
900000,20,1.0,80,100,0.18,7179.65,337,8000.0,8000.0,8000.0,8000,43.44444444444444,5,11.25,36.5,72.0,98,
900000,20,1.0,80,200,0.3,13563.54,341,12613.25,16000.0,16000.0,16000,99.0,5,78.25,93.5,130.5,180,
900000,20,1.0,80,300,0.33,19919.18,878,17686.0,24000.0,24000.0,24000,145.9090909090909,11,71.0,156.0,212.0,296,
900000,20,1.0,80,400,0.53,23102.09,553,15272.25,27679.5,32000.0,32000,190.64150943396226,7,103.0,202.0,277.0,396,
900000,20,1.0,80,500,0.51,27610.96,1177,13930.0,38603.5,40000.0,40000,196.86274509803923,15,94.5,175.0,269.0,497,
900000,20,1.0,80,600,0.58,30402.73,134,12319.25,34772.0,48000.0,48000,221.31034482758622,2,90.75,176.5,384.0,540,
900000,20,1.0,80,700,0.74,29896.63,497,11827.25,27045.0,56000.0,56000,259.55405405405406,7,116.25,227.0,404.0,692,
900000,20,1.0,80,800,0.7,38232.5,505,18551.5,36960.5,64000.0,64000,340.4,7,157.25,316.5,506.5,797,
900000,30,0.1,20,100,0.05,1942.28,29,2000.0,2000.0,2000.0,2000,42.6,2,29.0,35.0,67.0,80,
900000,30,0.1,20,200,0.11,3742.56,673,4000.0,4000.0,4000.0,4000,83.54545454545455,34,48.0,57.0,125.5,179,
900000,30,0.1,20,300,0.13,5629.26,261,6000.0,6000.0,6000.0,6000,157.92307692307693,14,60.0,170.0,216.0,300,
900000,30,0.1,20,400,0.2,7109.05,96,8000.0,8000.0,8000.0,8000,177.8,5,57.75,202.5,284.5,370,
900000,30,0.1,20,500,0.27,8393.66,67,9022.5,10000.0,10000.0,10000,202.92592592592592,4,107.0,202.0,267.0,466,
900000,30,0.1,20,600,0.34,10084.62,1094,8634.0,12000.0,12000.0,12000,318.79411764705884,55,169.0,335.5,432.25,568,
900000,30,0.1,20,700,0.38,11305.63,207,9736.75,14000.0,14000.0,14000,345.92105263157896,11,157.5,328.5,537.0,672,
900000,30,0.1,20,800,0.44,12240.33,223,9569.5,16000.0,16000.0,16000,373.3181818181818,12,149.5,344.0,569.0,799,
900000,30,0.1,30,100,0.07,2843.11,212,3000.0,3000.0,3000.0,3000,26.0,8,16.5,24.0,36.0,45,
900000,30,0.1,30,200,0.2,5453.36,284,6000.0,6000.0,6000.0,6000,109.3,10,53.25,108.5,162.75,197,
900000,30,0.1,30,300,0.27,7672.1,189,8466.5,9000.0,9000.0,9000,136.59259259259258,7,43.0,124.0,219.5,294,
900000,30,0.1,30,400,0.32,10171.91,236,9579.75,12000.0,12000.0,12000,210.09375,8,119.0,221.0,305.5,395,
900000,30,0.1,30,500,0.46,11135.81,84,6936.75,15000.0,15000.0,15000,220.43478260869566,3,110.5,215.0,306.75,493,
900000,30,0.1,30,600,0.4,14349.91,856,11448.0,18000.0,18000.0,18000,296.275,29,178.0,260.5,440.0,600,
900000,30,0.1,30,700,0.47,15034.21,98,8136.25,21000.0,21000.0,21000,277.4468085106383,4,94.0,240.0,459.5,691,
900000,30,0.1,30,800,0.52,16852.35,200,10265.75,22353.0,24000.0,24000,342.3076923076923,7,97.25,347.0,552.25,761,
900000,30,0.1,40,100,0.09,3838.64,741,4000.0,4000.0,4000.0,4000,55.77777777777778,19,32.0,38.0,89.0,98,
900000,30,0.1,40,200,0.27,6900.54,379,7360.75,8000.0,8000.0,8000,98.5925925925926,10,61.0,103.0,138.0,197,
900000,30,0.1,40,300,0.29,10347.8,58,10879.0,12000.0,12000.0,12000,158.13793103448276,2,57.0,179.0,240.0,278,
900000,30,0.1,40,400,0.42,12220.78,314,8327.0,16000.0,16000.0,16000,175.52380952380952,8,64.25,182.5,274.25,398,
900000,30,0.1,40,500,0.42,15578.08,520,11605.5,20000.0,20000.0,20000,237.3095238095238,13,129.5,213.0,340.25,493,
900000,30,0.1,40,600,0.65,15994.28,967,7754.25,17561.5,24000.0,24000,292.55384615384617,25,134.0,313.0,426.0,597,
900000,30,0.1,40,700,0.67,18256.94,497,10017.5,20055.5,28000.0,28000,336.95522388059703,13,179.5,318.0,501.5,686,
900000,30,0.1,40,800,0.56,21790.01,258,11390.75,27332.5,32000.0,32000,344.73214285714283,7,173.75,325.5,487.75,792,
900000,30,0.1,50,100,0.13,4683.86,225,5000.0,5000.0,5000.0,5000,51.92307692307692,5,32.0,47.0,82.0,95,
900000,30,0.1,50,200,0.3,8320.3,742,6650.25,10000.0,10000.0,10000,88.43333333333334,15,51.25,77.5,126.75,198,
900000,30,0.1,50,300,0.41,11842.23,246,9108.25,15000.0,15000.0,15000,146.46341463414635,5,48.0,149.0,220.0,290,
900000,30,0.1,50,400,0.49,14680.65,542,8796.25,20000.0,20000.0,20000,183.30612244897958,11,62.0,171.0,285.0,383,
900000,30,0.1,50,500,0.61,16446.77,426,8786.75,18169.5,25000.0,25000,220.01639344262296,9,92.0,217.0,311.0,489,
900000,30,0.1,50,600,0.71,17137.97,646,6199.5,17091.5,30000.0,30000,238.18309859154928,13,102.0,213.0,358.5,596,
900000,30,0.1,50,700,0.69,21516.88,491,7819.25,26034.5,35000.0,35000,309.6521739130435,10,107.0,272.0,526.0,688,
900000,30,0.1,50,800,0.65,25890.78,246,14589.5,27471.0,40000.0,40000,366.38461538461536,5,148.0,408.0,543.0,795,
900000,30,0.1,60,100,0.24,5274.28,82,6000.0,6000.0,6000.0,6000,50.083333333333336,2,24.25,51.0,73.5,98,
900000,30,0.1,60,200,0.32,10000.59,364,9440.0,12000.0,12000.0,12000,96.4375,7,57.5,87.5,144.5,199,
900000,30,0.1,60,300,0.42,13973.5,271,9872.0,18000.0,18000.0,18000,140.73809523809524,5,72.75,138.0,212.75,287,
900000,30,0.1,60,400,0.52,16279.18,221,7387.75,22503.0,24000.0,24000,153.01923076923077,4,51.75,127.0,245.75,387,
900000,30,0.1,60,500,0.67,17486.08,77,5738.25,18103.5,30000.0,30000,189.23880597014926,2,63.0,167.0,302.0,499,
900000,30,0.1,60,600,0.74,18493.54,249,6890.5,15700.0,36000.0,36000,206.2027027027027,5,77.25,177.0,304.75,593,
900000,30,0.1,60,700,0.73,22660.57,265,7974.75,19848.5,42000.0,42000,258.958904109589,5,100.0,220.0,355.0,695,
900000,30,0.1,60,800,0.79,23465.78,296,6998.0,18471.5,40449.75,48000,282.9113924050633,5,83.0,222.0,459.5,786,
900000,30,0.1,70,100,0.15,6568.48,459,7000.0,7000.0,7000.0,7000,59.4,7,50.0,62.0,80.5,100,
900000,30,0.1,70,200,0.37,11037.89,159,7294.25,14000.0,14000.0,14000,86.21621621621621,3,38.0,71.0,118.0,199,
900000,30,0.1,70,300,0.5,14808.85,95,8704.75,20487.5,21000.0,21000,123.62,2,72.5,124.0,181.5,286,
900000,30,0.1,70,400,0.63,16808.54,185,6584.5,18600.0,28000.0,28000,146.6984126984127,3,33.5,136.0,240.5,371,
900000,30,0.1,70,500,0.72,19989.76,162,8402.75,19778.0,35000.0,35000,202.70833333333334,3,87.75,171.0,314.5,497,
900000,30,0.1,70,600,0.77,20663.82,332,6890.0,17952.5,35105.75,42000,204.67532467532467,5,68.0,196.0,327.0,529,
900000,30,0.1,70,700,0.77,24766.46,192,5946.75,23049.5,44944.0,49000,250.8961038961039,3,64.0,231.0,431.0,680,
900000,30,0.1,70,800,0.82,26695.12,130,8312.25,22697.0,44812.25,56000,289.9024390243902,2,96.5,256.0,470.5,799,
900000,30,0.1,80,100,0.27,6861.95,396,7012.25,8000.0,8000.0,8000,47.888888888888886,5,32.0,41.0,68.5,94,
900000,30,0.1,80,200,0.39,12855.48,1,10324.0,16000.0,16000.0,16000,99.71794871794872,1,49.5,90.0,152.0,199,
900000,30,0.1,80,300,0.49,18133.41,705,10434.5,24000.0,24000.0,24000,150.81632653061226,9,93.0,131.0,213.0,298,
900000,30,0.1,80,400,0.59,20851.16,553,10815.0,21866.5,32000.0,32000,164.23728813559322,7,85.5,148.0,224.0,400,
900000,30,0.1,80,500,0.74,21441.14,315,6332.25,18945.0,40000.0,40000,187.04054054054055,4,52.0,177.0,318.75,499,
900000,30,0.1,80,600,0.76,24366.15,363,8658.0,21844.5,46314.25,48000,211.82894736842104,5,78.0,178.5,331.25,582,
900000,30,0.1,80,700,0.82,26046.72,358,9183.0,24011.0,40338.0,56000,243.8780487804878,5,79.0,209.5,379.75,700,
900000,30,0.1,80,800,0.91,24872.09,285,9729.75,18932.0,36876.25,64000,263.032967032967,4,113.0,219.0,348.5,789,
900000,30,0.5,20,100,0.05,1947.6,413,2000.0,2000.0,2000.0,2000,48.0,21,29.0,37.0,71.0,82,
900000,30,0.5,20,200,0.15,3699.64,21,4000.0,4000.0,4000.0,4000,100.33333333333333,2,48.0,122.0,147.0,195,
900000,30,0.5,20,300,0.13,5577.66,376,6000.0,6000.0,6000.0,6000,137.92307692307693,19,58.0,133.0,203.0,276,
900000,30,0.5,20,400,0.21,7214.94,1141,8000.0,8000.0,8000.0,8000,213.52380952380952,58,131.0,249.0,285.0,392,
900000,30,0.5,20,500,0.36,8195.39,177,6802.5,10000.0,10000.0,10000,249.83333333333334,9,163.5,259.0,347.5,489,
900000,30,0.5,20,600,0.33,9540.51,103,7898.75,12000.0,12000.0,12000,227.75757575757575,6,88.0,180.0,395.0,536,
900000,30,0.5,20,700,0.38,11064.01,139,8215.5,14000.0,14000.0,14000,314.1842105263158,7,171.0,281.5,501.0,694,
900000,30,0.5,20,800,0.49,11820.4,920,7108.5,16000.0,16000.0,16000,373.9387755102041,46,183.0,348.0,523.0,789,
900000,30,0.5,30,100,0.1,2846.47,61,3000.0,3000.0,3000.0,3000,49.4,3,9.25,59.5,79.5,98,
900000,30,0.5,30,200,0.17,5420.83,303,6000.0,6000.0,6000.0,6000,86.94117647058823,11,27.0,76.0,143.0,181,
900000,30,0.5,30,300,0.25,8031.62,1353,8902.75,9000.0,9000.0,9000,171.36,46,142.0,176.0,208.0,288,
900000,30,0.5,30,400,0.28,10028.44,418,9288.25,12000.0,12000.0,12000,165.71428571428572,14,68.5,167.0,248.75,347,
900000,30,0.5,30,500,0.45,11773.8,71,8415.5,15000.0,15000.0,15000,261.53333333333336,3,111.0,269.0,403.0,485,
900000,30,0.5,30,600,0.36,14872.52,736,13711.0,18000.0,18000.0,18000,310.9166666666667,25,146.75,328.0,473.5,599,
900000,30,0.5,30,700,0.53,14537.86,55,7721.5,20210.5,21000.0,21000,294.0188679245283,2,98.0,267.0,478.0,700,
900000,30,0.5,30,800,0.43,17948.4,324,11294.75,24000.0,24000.0,24000,331.3953488372093,11,140.5,295.0,485.0,779,
900000,30,0.5,40,100,0.11,3750.03,270,4000.0,4000.0,4000.0,4000,43.63636363636363,7,23.0,31.0,71.5,89,
900000,30,0.5,40,200,0.26,6892.48,154,7547.75,8000.0,8000.0,8000,94.03846153846153,4,43.5,89.5,154.0,190,
900000,30,0.5,40,300,0.31,10028.81,227,9982.75,12000.0,12000.0,12000,141.51612903225808,6,75.0,134.0,187.5,295,
900000,30,0.5,40,400,0.46,12363.46,107,9612.25,16000.0,16000.0,16000,202.8695652173913,3,92.25,208.5,313.5,400,
900000,30,0.5,40,500,0.52,14568.47,431,9258.0,19267.0,20000.0,20000,239.40384615384616,11,86.75,237.5,384.0,485,
900000,30,0.5,40,600,0.63,16595.74,244,9227.75,19805.5,24000.0,24000,306.6984126984127,7,147.0,274.0,464.0,596,
900000,30,0.5,40,700,0.65,16152.61,112,5822.75,16853.5,28000.0,28000,244.8153846153846,3,85.0,205.0,407.0,678,
900000,30,0.5,40,800,0.7,19829.62,134,10287.5,20721.0,32000.0,32000,365.8142857142857,4,190.5,346.5,532.25,785,
900000,30,0.5,50,100,0.18,4547.79,127,5000.0,5000.0,5000.0,5000,50.27777777777778,3,35.75,49.0,74.0,91,
900000,30,0.5,50,200,0.3,8557.58,479,8912.75,10000.0,10000.0,10000,104.3,10,42.75,108.0,157.25,197,
900000,30,0.5,50,300,0.32,12347.15,143,10404.25,15000.0,15000.0,15000,134.75,3,60.25,126.5,194.25,296,
900000,30,0.5,50,400,0.55,12928.34,233,5697.75,13701.5,20000.0,20000,143.34545454545454,5,55.5,125.0,225.0,372,
900000,30,0.5,50,500,0.46,19103.15,929,13365.5,25000.0,25000.0,25000,244.08695652173913,19,142.25,261.5,333.25,466,
900000,30,0.5,50,600,0.57,20172.73,215,8303.0,25114.5,30000.0,30000,255.7017543859649,5,79.0,219.0,398.0,581,
900000,30,0.5,50,700,0.68,18802.78,162,6017.0,15909.5,35000.0,35000,224.08823529411765,4,85.25,168.0,325.25,642,
900000,30,0.5,50,800,0.66,22622.4,219,6883.25,22454.0,40000.0,40000,273.90909090909093,5,78.75,223.0,436.5,784,
900000,30,0.5,60,100,0.18,5450.27,178,6000.0,6000.0,6000.0,6000,49.55555555555556,3,13.0,60.0,74.75,100,
900000,30,0.5,60,200,0.28,10231.26,1185,10309.0,12000.0,12000.0,12000,95.17857142857143,20,50.5,93.0,134.75,192,
900000,30,0.5,60,300,0.45,13807.26,737,8310.75,18000.0,18000.0,18000,145.15555555555557,13,54.0,133.0,208.0,294,
900000,30,0.5,60,400,0.6,16152.13,231,8630.25,17455.0,24000.0,24000,182.5,4,100.0,177.5,268.5,399,
900000,30,0.5,60,500,0.6,18634.74,465,5223.25,25349.5,30000.0,30000,184.8,8,50.75,116.0,304.75,497,
900000,30,0.5,60,600,0.66,21097.54,250,8299.5,21408.0,36000.0,36000,224.1060606060606,5,109.25,218.5,345.25,550,
900000,30,0.5,60,700,0.66,27173.57,252,17404.25,27808.5,42000.0,42000,326.06060606060606,5,162.5,321.0,454.5,696,
900000,30,0.5,60,800,0.75,28347.52,190,14157.75,28934.5,44594.25,48000,363.76,4,189.5,344.0,533.0,725,
900000,30,0.5,70,100,0.19,6288.66,268,7000.0,7000.0,7000.0,7000,47.0,4,23.5,37.0,66.0,97,
900000,30,0.5,70,200,0.42,10400.67,591,5918.25,14000.0,14000.0,14000,78.0952380952381,9,31.75,74.0,114.25,200,
900000,30,0.5,70,300,0.4,16628.2,305,11825.0,21000.0,21000.0,21000,144.35,5,71.0,147.5,202.0,294,
900000,30,0.5,70,400,0.59,19070.19,996,12430.0,22972.5,28000.0,28000,184.3050847457627,15,72.0,197.0,275.5,399,
900000,30,0.5,70,500,0.61,22900.11,227,11700.25,27026.0,35000.0,35000,217.18032786885246,4,62.0,212.0,357.0,490,
900000,30,0.5,70,600,0.66,25320.48,219,12879.0,25594.5,42000.0,42000,239.5151515151515,4,120.25,238.5,363.5,564,
900000,30,0.5,70,700,0.72,26591.36,236,9949.0,24716.0,49000.0,49000,255.84722222222223,4,69.25,199.0,402.75,696,
900000,30,0.5,70,800,0.83,28786.87,579,10085.75,26448.5,47985.25,56000,332.12048192771084,9,115.5,271.0,557.5,783,
900000,30,0.5,80,100,0.22,7175.96,180,8000.0,8000.0,8000.0,8000,53.68181818181818,3,25.5,62.5,73.5,99,
900000,30,0.5,80,200,0.33,13300.72,1472,11930.0,16000.0,16000.0,16000,98.24242424242425,19,52.0,95.0,146.0,198,
900000,30,0.5,80,300,0.49,16881.78,779,7248.75,24000.0,24000.0,24000,118.83673469387755,10,64.0,90.0,187.0,297,
900000,30,0.5,80,400,0.66,19967.31,1491,10041.25,22011.0,32000.0,32000,172.54545454545453,19,72.5,157.0,273.0,373,
900000,30,0.5,80,500,0.77,19612.77,324,5309.75,18557.5,36252.25,40000,169.54545454545453,5,57.0,122.0,266.0,486,
900000,30,0.5,80,600,0.79,25503.78,745,10508.25,22500.5,43983.25,48000,244.48101265822785,10,98.5,195.0,382.0,589,
900000,30,0.5,80,700,0.77,28484.9,114,10977.0,25343.0,48818.0,56000,253.8181818181818,2,88.0,256.0,370.0,675,
900000,30,0.5,80,800,0.88,25060.14,99,8392.75,17490.0,40614.0,64000,247.39772727272728,2,83.25,186.5,330.25,748,
900000,30,1.0,20,100,0.06,1951.68,794,2000.0,2000.0,2000.0,2000,60.166666666666664,40,44.75,56.0,66.5,98,
900000,30,1.0,20,200,0.11,3751.51,328,4000.0,4000.0,4000.0,4000,87.36363636363636,17,41.5,85.0,108.0,196,
900000,30,1.0,20,300,0.17,5434.8,310,6000.0,6000.0,6000.0,6000,134.2941176470588,16,54.0,121.0,212.0,299,
900000,30,1.0,20,400,0.23,7046.09,442,8000.0,8000.0,8000.0,8000,193.17391304347825,23,81.0,170.0,310.5,395,
900000,30,1.0,20,500,0.31,8361.56,251,7643.5,10000.0,10000.0,10000,236.19354838709677,13,153.5,216.0,345.0,472,
900000,30,1.0,20,600,0.24,10700.92,340,12000.0,12000.0,12000.0,12000,329.75,17,137.25,346.0,519.25,596,
900000,30,1.0,20,700,0.33,11457.31,90,10335.0,14000.0,14000.0,14000,315.1515151515151,5,86.0,332.0,515.0,659,
900000,30,1.0,20,800,0.45,11796.62,152,6825.25,16000.0,16000.0,16000,333.4,8,154.0,329.0,513.0,773,
900000,30,1.0,30,100,0.07,2897.99,181,3000.0,3000.0,3000.0,3000,52.142857142857146,7,15.5,66.0,80.5,100,
900000,30,1.0,30,200,0.19,5423.78,257,6000.0,6000.0,6000.0,6000,99.47368421052632,9,41.0,94.0,157.0,193,
900000,30,1.0,30,300,0.26,7907.09,716,8813.75,9000.0,9000.0,9000,160.30769230769232,24,97.0,150.5,228.75,300,
900000,30,1.0,30,400,0.33,9716.58,331,8018.5,12000.0,12000.0,12000,169.9090909090909,12,60.0,155.0,258.0,372,
900000,30,1.0,30,500,0.31,12033.04,344,8304.0,15000.0,15000.0,15000,181.38709677419354,12,95.0,153.0,268.5,471,
900000,30,1.0,30,600,0.43,13303.32,192,8092.5,18000.0,18000.0,18000,236.41860465116278,7,74.5,247.0,364.0,569,
900000,30,1.0,30,700,0.51,15859.58,1542,10804.0,20527.5,21000.0,21000,364.4901960784314,52,222.5,363.0,484.0,699,
900000,30,1.0,30,800,0.42,18389.61,33,12674.75,24000.0,24000.0,24000,355.2142857142857,2,128.25,382.5,561.0,789,
900000,30,1.0,40,100,0.12,3705.84,41,4000.0,4000.0,4000.0,4000,39.083333333333336,2,10.75,19.5,76.75,99,
900000,30,1.0,40,200,0.25,6829.75,282,7790.25,8000.0,8000.0,8000,83.48,8,36.0,72.0,124.0,180,
900000,30,1.0,40,300,0.27,10402.12,317,11759.25,12000.0,12000.0,12000,152.5185185185185,8,73.5,161.0,235.5,299,
900000,30,1.0,40,400,0.39,12662.81,348,9337.5,16000.0,16000.0,16000,186.48717948717947,9,63.5,162.0,321.0,395,
900000,30,1.0,40,500,0.45,14763.77,369,7520.0,20000.0,20000.0,20000,209.6,10,114.0,181.0,304.0,500,
900000,30,1.0,40,600,0.46,18397.06,620,13530.75,24000.0,24000.0,24000,295.95652173913044,16,125.75,280.5,479.25,595,
900000,30,1.0,40,700,0.56,18889.61,90,10096.25,23041.5,28000.0,28000,293.7857142857143,3,116.75,305.5,406.5,699,
900000,30,1.0,40,800,0.58,19773.18,288,8653.5,20827.0,32000.0,32000,273.51724137931035,8,148.5,242.0,395.5,765,
900000,30,1.0,50,100,0.12,4577.31,51,5000.0,5000.0,5000.0,5000,30.166666666666668,2,9.75,24.0,46.0,74,
900000,30,1.0,50,200,0.3,8433.14,700,8125.5,10000.0,10000.0,10000,96.06666666666666,14,56.25,84.0,139.75,198,
900000,30,1.0,50,300,0.4,12198.41,781,9261.25,15000.0,15000.0,15000,160.425,16,92.25,146.5,236.5,298,
900000,30,1.0,50,400,0.54,13671.68,415,6542.0,17150.0,20000.0,20000,166.09259259259258,9,66.5,139.0,275.75,398,
900000,30,1.0,50,500,0.59,16310.05,288,8134.25,17270.5,25000.0,25000,205.864406779661,6,92.5,203.0,297.5,439,
